"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Paper_ref_overlap"
"11","GOTERM_CC_FAT","GO:1990204~oxidoreductase complex","41","4.128902316213495","3.183801519532798E-24","NDUFB9, NDUFA13, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, DLST, OGDHL, UQCRFS1, DLAT, CYC1, NDUFV3, NDUFV2, CBR4, PDK2, BCKDHA, NDUFA9, PDHX, NDUFA8, PDHA1, NDUFA4, NDUFA3, NDUFA2, NDUFA1, SDHB, NDUFS7, P4HA1, P4HA2, NDUFS6, NDUFS5, GPD1, UQCRC1, OGDH, NDUFS3, GPD1L, DLD","812","101","14413","7.205445544554456","2.1363308196065074E-21","1.9421189269150068E-22","1.756879565778553E-22",FALSE
"12","GOTERM_CC_FAT","GO:0098800~inner mitochondrial membrane protein complex","42","4.229607250755287","2.5446883202414378E-21","NDUFB9, NDUFA13, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, ATP5K, ATP5C1, ATP5G3, COX7C, ATP5G1, COX5A, COX6A2, ATP5L, 2410015M20RIK, UQCRFS1, CYC1, NDUFV3, NDUFV2, GM10250, NDUFA9, NDUFA8, COX8B, NDUFA4, NDUFA3, NDUFA2, NDUFA1, TIMM23, ATP5F1, SDHB, IMMP1L, 2010107E04RIK, NDUFS7, NDUFS6, NDUFS5, UQCRC1, NDUFS3","812","124","14413","6.012096774193549","1.7074858628820048E-18","1.422904885735004E-19","1.2871881753221273E-19",FALSE
"13","GOTERM_CC_FAT","GO:0070469~respiratory chain","35","3.5246727089627394","2.2432666169219327E-20","NDUFB9, NDUFA13, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, UQCR11, HIGD1A, COX7A1, COX7C, COX5A, COX6A2, UQCRFS1, CYC1, NDUFV3, NDUFV2, NDUFA9, NDUFA8, COX8B, NDUFA4, NDUFA3, NDUFA2, NDUFA1, SDHB, NDUFS7, NDUFS6, NDUFS5, UQCRC1, NDUFS3, CYCS","812","88","14413","7.059659090909092","1.5052318999546167E-17","1.1578706922727822E-18","1.0474329511320102E-18",TRUE
"14","GOTERM_CC_FAT","GO:0005746~mitochondrial respiratory chain","32","3.2225579053373616","9.706020602483305E-19","NDUFB9, NDUFA13, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, COX7A1, COX7C, COX5A, COX6A2, UQCRFS1, CYC1, NDUFV3, NDUFV2, NDUFA9, NDUFA8, COX8B, NDUFA4, NDUFA3, NDUFA2, NDUFA1, SDHB, NDUFS7, NDUFS6, NDUFS5, UQCRC1, NDUFS3","812","80","14413","7.1000000000000005","6.512739824266297E-16","4.65195701733307E-17","4.208253218362404E-17",TRUE
"15","GOTERM_CC_FAT","GO:0098803~respiratory chain complex","31","3.121852970795569","6.902863442231103E-18","NDUFB9, NDUFA13, UQCRB, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFB5, NDUFB4, NDUFA10, NDUFB3, COX7C, COX5A, COX6A2, UQCRFS1, CYC1, NDUFV3, NDUFV2, NDUFA9, NDUFA8, COX8B, NDUFA4, NDUFA3, NDUFA2, NDUFA1, SDHB, NDUFS7, NDUFS6, NDUFS5, UQCRC1, NDUFS3","812","79","14413","6.965189873417722","4.6318213697370704E-15","3.087880913158047E-16","2.793358739622853E-16",FALSE
"16","GOTERM_CC_FAT","GO:0030964~NADH dehydrogenase complex","22","2.2155085599194364","1.374599703663221E-14","NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFA4, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, NDUFS7, NDUFS6, NDUFS5, NDUFS3, NDUFV3, NDUFV2","812","47","14413","8.308510638297873","9.237499654091152E-12","4.192529096172824E-13","3.792645546016251E-13",TRUE
"17","GOTERM_CC_FAT","GO:0045271~respiratory chain complex I","22","2.2155085599194364","1.374599703663221E-14","NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFA4, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, NDUFS7, NDUFS6, NDUFS5, NDUFS3, NDUFV3, NDUFV2","812","47","14413","8.308510638297873","9.237499654091152E-12","4.192529096172824E-13","3.792645546016251E-13",TRUE
"18","GOTERM_CC_FAT","GO:0005747~mitochondrial respiratory chain complex I","22","2.2155085599194364","1.374599703663221E-14","NDUFA9, NDUFB9, NDUFA8, NDUFA13, NDUFA11, NDUFB10, NDUFB6, NDUFB11, NDUFA4, NDUFB5, NDUFB4, NDUFA3, NDUFA2, NDUFA10, NDUFB3, NDUFA1, NDUFS7, NDUFS6, NDUFS5, NDUFS3, NDUFV3, NDUFV2","812","47","14413","8.308510638297873","9.237499654091152E-12","4.192529096172824E-13","3.792645546016251E-13",TRUE
"19","GOTERM_MF_FAT","GO:0016655~oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","14","1.4098690835850958","9.519348302108891E-8","NDUFB9, NDUFA8, NQO1, NDUFA13, NDUFA4, NDUFB4, DCXR, NDUFA2, NDUFA10, DHRS4, NDUFS7, NDUFS3, NDUFV2, CBR4","798","45","16866","6.575438596491227","1.4839563531576783E-4","2.4534758403261005E-5","2.3449567166193688E-5",FALSE
"20","GOTERM_MF_FAT","GO:0016651~oxidoreductase activity, acting on NAD(P)H","17","1.7119838872104733","1.4104672941550579E-6","NDUFA9, NDUFB9, NDUFA8, NQO1, NDUFA13, NDUFA4, NDUFB4, DCXR, NDUFA2, NDUFA10, DHRS4, NDUFS7, NDUFS3, CYB5RL, NDUFV2, DLD, CBR4","798","83","16866","4.328924721442159","0.0021965042087441766","1.4668859859212602E-4","1.4020044903901275E-4",FALSE
"21","GOTERM_MF_FAT","GO:0003954~NADH dehydrogenase activity","11","1.1077542799597182","4.350174634834421E-6","NDUFA9, NDUFA8, NDUFB9, NDUFA13, NDUFS7, NDUFA4, NDUFB4, NDUFA2, NDUFA10, NDUFS3, NDUFV2","798","36","16866","6.458020050125312","0.006758991573059259","3.3931362151708486E-4","3.243055190269061E-4",TRUE
"22","GOTERM_MF_FAT","GO:0050136~NADH dehydrogenase (quinone) activity","10","1.0070493454179255","2.6142026226363584E-5","NDUFA8, NDUFB9, NDUFA13, NDUFS7, NDUFA4, NDUFB4, NDUFA2, NDUFA10, NDUFS3, NDUFV2","798","35","16866","6.038668098818474","0.0399365967133567","0.001406260721142317","0.001344060727707176",TRUE
"23","GOTERM_MF_FAT","GO:0008137~NADH dehydrogenase (ubiquinone) activity","10","1.0070493454179255","2.6142026226363584E-5","NDUFA8, NDUFB9, NDUFA13, NDUFS7, NDUFA4, NDUFB4, NDUFA2, NDUFA10, NDUFS3, NDUFV2","798","35","16866","6.038668098818474","0.0399365967133567","0.001406260721142317","0.001344060727707176",TRUE
"24","GOTERM_BP_FAT","GO:0006091~generation of precursor metabolites and energy","73","7.351460221550855","4.95832844133588E-28","PYGB, MPI, NDUFA10, CISD1, OGDHL, PYGM, COX6A2, COX7C, ENO3, HK2, DLAT, ACADM, IER3, IDH3A, EPM2A, COX8B, ENTPD5, PGAM2, PHKA1, BPGM, COQ10B, SDHB, COQ10A, SDHAF2, PPP1R3C, ACOX1, NDUFS6, CAT, GPD1, DDIT4, UQCRC1, SUCLG1, MTFR1, ALDOA, PPARA, DLD, STK40, SLC25A13, PFKFB2, NDUFB9, UQCRB, NDUFB3, ETFDH, DLST, PPP1R3A, COX5A, UGP2, CYC1, NDUFV2, PDHA1, MDH1, BDNF, BNIP3, STAT3, CHCHD10, SORBS1, SOD2, DNAJC15, COQ7, GCK, CS, PER2, PINK1, PFKL, SUCLA2, NR4A3, TRPV4, OGDH, CYCS, CYB561, SLC25A33, PFKM, MRAP2","853","334","17911","4.589307902366428","3.2224176540241884E-24","1.6109609105900275E-24","1.536833900392056E-24",TRUE
"25","GOTERM_BP_FAT","GO:0046128~purine ribonucleoside metabolic process","60","6.042296072507553","6.73112417325124E-22","MPI, AMD1, NDUFA10, APIP, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, HK2, NUDT4, NUDT18, ENPP4, IER3, GM10250, ACOT7, COX8B, ENTPD5, PGAM2, BPGM, ATP5F1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, NT5C3, COX5A, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, BDNF, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, PFKL, NT5C1A, OGDH, CYCS, SLC25A33, PFKM","853","289","17911","4.359374809850842","4.374557600195981E-18","1.4579614959262187E-18","1.3908746249994815E-18",FALSE
"26","GOTERM_BP_FAT","GO:0042278~purine nucleoside metabolic process","60","6.042296072507553","1.3834478830543646E-21","MPI, AMD1, NDUFA10, APIP, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, HK2, NUDT4, NUDT18, ENPP4, IER3, GM10250, ACOT7, COX8B, ENTPD5, PGAM2, BPGM, ATP5F1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, NT5C3, COX5A, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, BDNF, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, PFKL, NT5C1A, OGDH, CYCS, SLC25A33, PFKM","853","293","17911","4.299861160569601","8.991027791970316E-18","1.9028549595443614E-18","1.81529669039943E-18",FALSE
